stop_id,stop_name,stop_lat,stop_lon
101712-STOP_181178,遠東物流,25.069564,121.435546
101712-STOP_181193,泰山公有市場,25.056310,121.433898
101712-STOP_181404,摩登家庭社區,25.071864,121.665939
101712-STOP_178707,仁義里,25.047988,121.459643
101712-STOP_178759,海洋公園,24.947112,121.376592
101712-STOP_178786,三峽老街(民生街),24.935690,121.374060
101712-STOP_179101,新莊棒球場(立功里立德里),25.041709,121.446267
101712-STOP_179358,萬里區公所,25.178152,121.689959
101712-STOP_179477,灰瑤子,25.233493,121.454563
101712-STOP_179792,果菜市場,25.065423,121.485383
101712-STOP_180699,遠東世界中心,25.060814,121.646153
101712-STOP_18088,祖師廟(康定),25.039570,121.501894
101712-STOP_181273,東元廠,25.215421,121.451832
101712-STOP_181410,汐止國小,25.066335,121.654564
101712-STOP_179020,長風新城,24.976352,121.442080
101712-STOP_179023,大同莊園,24.982863,121.443748
101712-STOP_179026,中央路,24.991567,121.449000
101712-STOP_179112,新北板橋公車站,25.012769,121.462610
101712-STOP_179254,泰林仁德路口,25.057291,121.435831
101712-STOP_179491,茂興,25.262088,121.486253
101712-STOP_179495,三芝,25.258905,121.500999
101712-STOP_179563,藍天麗地社區,25.154515,121.696689
101712-STOP_179993,挖仔尾,25.159633,121.413602
101712-STOP_180529,八里,25.146813,121.398251
101712-STOP_180539,埤頭里,25.158527,121.412050
101712-STOP_180713,民權工業區,24.983033,121.538676
101712-STOP_180723,碧潭橋頭,24.962441,121.539199
101712-STOP_178990,仙公廟,25.071403,121.473752
101712-STOP_179017,中華路口,24.969338,121.438862
101712-STOP_179019,土城農會,24.974341,121.441580
101712-STOP_179077,永豐商業銀行,25.084990,121.437860
101712-STOP_179138,捷運南港展覽館站(經貿一路),25.056329,121.619716
101712-STOP_179231,介壽公園,25.008601,121.463485
101712-STOP_179237,致理科技大學,25.020960,121.466950
101712-STOP_179461,米粉寮,25.180451,121.444760
101712-STOP_179468,林子,25.198189,121.447385
101712-STOP_179654,新莊高中(幸福路),25.049007,121.445379
101712-STOP_180527,臺北港行政大樓,25.151191,121.391415
101712-STOP_180531,八里區農會,25.148318,121.401500
101712-STOP_180533,八里國小,25.149966,121.404623
101712-STOP_181357,慈安宮,25.053334,121.879446
101712-STOP_181411,汐科站北站,25.064860,121.652863
101712-STOP_178978,蘆洲總站,25.089180,121.465974
101712-STOP_179262,明日世界,25.074753,121.435263
101712-STOP_179267,金城路口,24.987097,121.464106
101712-STOP_179297,新莊高中一,25.049080,121.443825
101712-STOP_179378,金山,25.220074,121.639219
101712-STOP_179435,夏威夷社區,25.230161,121.451410
101712-STOP_179440,英光工廠,25.209493,121.449199
101712-STOP_179464,中山濱海路口,25.188618,121.444062
101712-STOP_179507,銘德一村,25.290130,121.543511
101712-STOP_179803,中興街口,24.993460,121.500082
101712-STOP_179820,木柵,24.988500,121.566570
101712-STOP_179896,乙天宮,25.159018,121.424899
101712-STOP_180687,安華路口,24.963705,121.521365
101712-STOP_180711,中興路三段,24.981602,121.544084
101712-STOP_180767,汐止行政中心,25.064580,121.659300
101712-STOP_181089,新和國小,24.985335,121.517283
101712-STOP_181095,安和路口,24.998049,121.507121
101712-STOP_181173,泰山分駐所,25.061058,121.433544
101712-STOP_178771,震安宮,24.970400,121.440187
101712-STOP_179011,鄉雲里,25.005426,121.459568
101712-STOP_179230,實踐成都街口,25.005870,121.463934
101712-STOP_179235,新民里,25.016966,121.465455
101712-STOP_179249,新莊高中(新莊文藝中心),25.049618,121.444658
101712-STOP_179269,四汴頭,24.991557,121.459574
101712-STOP_179282,新民里,25.016966,121.465455
101712-STOP_179331,慈雲寺,25.132866,121.730965
101712-STOP_179365,新北市立仁愛之家,25.197041,121.682963
101712-STOP_179466,埤島里,25.192950,121.444181
101712-STOP_179523,跳石,25.257265,121.633275
101712-STOP_179598,大崛,25.250504,121.469142
101712-STOP_179807,捷運景平站,24.991961,121.516141
101712-STOP_180738,溪頭,24.960256,121.532361
101712-STOP_178780,大學風呂(大義路),24.946710,121.377290
101712-STOP_179114,館前西路口,25.006612,121.457562
101712-STOP_179174,泰山郵局,25.062160,121.432904
101712-STOP_179374,大鵬里,25.212714,121.646300
101712-STOP_179420,茂興,25.262454,121.486069
101712-STOP_179425,後厝,25.253870,121.473354
101712-STOP_179512,石門洞,25.295649,121.568687
101712-STOP_179806,南勢角(景平路),24.992332,121.512965
101712-STOP_179893,大崁國小,25.159600,121.418760
101712-STOP_179944,蘆洲派出所,25.082070,121.473546
101712-STOP_180003,舊城里,25.147601,121.399938
101712-STOP_180012,蘆洲派出所,25.081859,121.473209
101712-STOP_180515,集賢路,25.087002,121.482880
101712-STOP_180685,中山民生路口,25.016013,121.474547
101712-STOP_181065,新莊高中,25.047888,121.444718
101712-STOP_181082,十四份,24.969329,121.518795
101712-STOP_181182,登林路,25.069497,121.428989
101712-STOP_178690,宏泰社區,25.027490,121.426730
101712-STOP_178778,臺北大學正門,24.944914,121.373877
101712-STOP_179259,大窠橋,25.067210,121.434380
101712-STOP_179384,清水,25.235586,121.629534
101712-STOP_179522,忠義路口,25.260481,121.632060
101712-STOP_179662,仁義里,25.047988,121.459643
101712-STOP_179817,中興公寓,24.988412,121.556482
101712-STOP_179892,大竹圍,25.159307,121.416892
101712-STOP_179947,正和街口,25.080799,121.466857
101712-STOP_180006,中原長安街口,25.082299,121.459285
101712-STOP_180518,民和公寓,25.081091,121.479118
101712-STOP_18073,仁興街口,25.073463,121.499765
101712-STOP_18077,三安里,25.068994,121.495798
101712-STOP_181162,勞工活動中心,25.020350,121.433273
101712-STOP_178756,姑娘廟,24.942370,121.379266
101712-STOP_179057,大窠橋,25.067210,121.434380
101712-STOP_179121,貨饒里,24.988295,121.446613
101712-STOP_179176,福泰里,25.058927,121.434603
101712-STOP_179218,平和里,24.988513,121.468808
101712-STOP_179221,看守所,24.989076,121.460218
101712-STOP_179224,信義路,24.995237,121.457732
101712-STOP_179283,中山國中,25.018614,121.465129
101712-STOP_179286,捷運新埔站,25.024906,121.467453
101712-STOP_179336,鶯歌里(安一路口),25.135875,121.724291
101712-STOP_179408,德茂,25.285292,121.525029
101712-STOP_179451,水碓子,25.178799,121.444271
101712-STOP_179595,三芝遊客中心(名人文物館),25.248988,121.507658
101712-STOP_179606,獅頭山公園(金山遊客中心),25.225541,121.645602
101712-STOP_179648,福泰里,25.058927,121.434603
101712-STOP_179989,大崁里,25.159146,121.421824
101712-STOP_180683,中山民生路口,25.016013,121.474547
101712-STOP_180728,下城社區,24.963596,121.523955
101712-STOP_180745,耕莘醫院(中正路),24.976150,121.535279
101712-STOP_180766,汐止農會,25.063652,121.657339
101712-STOP_181112,國泰街口,25.006826,121.470768
101712-STOP_181116,新北市政府(新府路),25.012043,121.464544
101712-STOP_178695,海山里,25.034382,121.444830
101712-STOP_178701,新莊高中(幸福路),25.049007,121.445379
101712-STOP_178789,三峽國小(三峽國民運動中心),24.936040,121.369040
101712-STOP_178986,永安里,25.077997,121.468829
101712-STOP_178996,三重稅捐分處,25.060305,121.486632
101712-STOP_179046,新泰游泳池,25.045687,121.442745
101712-STOP_179072,五股站,25.089897,121.429602
101712-STOP_179150,水碓,25.065674,121.664753
101712-STOP_179225,郵局,24.996111,121.462194
101712-STOP_179295,中平國中,25.051860,121.444680
101712-STOP_179361,翡翠灣,25.186781,121.683438
101712-STOP_179438,興化店,25.219270,121.451482
101712-STOP_179516,草里,25.280390,121.607640
101712-STOP_179533,金山區公所,25.222151,121.636933
101712-STOP_179596,大崛,25.250887,121.469380
101712-STOP_179983,中華埤頭二街口,25.154698,121.415225
101712-STOP_180004,八里,25.146847,121.397998
101712-STOP_181358,水尾,25.047969,121.869158
101712-STOP_181445,北峰寺,25.072847,121.630142
101712-STOP_181454,半島花園,25.073991,121.643781
101712-STOP_181432,金龍里,25.071147,121.631069
101712-STOP_181434,北峰里(明峰街),25.069422,121.627629
101712-STOP_181480,公司田溪橋,25.190440,121.443929
101712-STOP_181738,金山區公所,25.222151,121.636933
101712-STOP_181452,伯爵山莊,25.075192,121.641688
101712-STOP_181438,北峰里(康寧街),25.067676,121.628878
101712-STOP_181424,日月光社區,25.075622,121.637410
101712-STOP_181499,馬偕醫院,25.139953,121.459527
101712-STOP_181479,新市二路四段,25.192477,121.442130
101712-STOP_181494,輕軌紅樹林站,25.156324,121.458882
101712-STOP_181587,安華路口,24.963705,121.521365
101712-STOP_181470,橋東,25.073527,121.666245
101712-STOP_181504,獅仔頭,25.109566,121.455548
101712-STOP_181746,翡翠灣,25.185656,121.683587
101712-STOP_181813,南崁,25.047586,121.292110
101712-STOP_183703,溪東,24.934012,121.403305
101712-STOP_184205,北港國小二,25.090465,121.644927
101712-STOP_184782,福營行政大樓,25.024575,121.423725
101712-STOP_184947,思源新北大道路口,25.059443,121.459589
101712-STOP_184954,捷運新埔站,25.023861,121.467161
101712-STOP_184957,新北板橋公車站,25.012770,121.462542
101712-STOP_185373,中央一站,24.992453,121.449607
101712-STOP_185549,輕軌安康站,24.965030,121.517257
101712-STOP_185571,長江路口,25.030290,121.463806
101712-STOP_186025,內盤山,24.995956,121.773290
101712-STOP_186471,台金公司,25.122954,121.875994
101712-STOP_186542,龍洞,25.114295,121.912696
101712-STOP_186618,正德國中,25.178286,121.447419
101712-STOP_186700,永興路口,24.935028,121.545202
101712-STOP_186717,寶橋路口,24.976856,121.546866
101712-STOP_186812,中國科技大學(辛亥),24.999501,121.554092
101712-STOP_188027,長庚醫院(分院),25.029849,121.366444
101712-STOP_18827,新北市政府(新府路),25.012043,121.464544
101712-STOP_188307,火炎山,25.068887,121.923435
101712-STOP_188380,中華電信,25.079972,121.384244
101712-STOP_181492,外竿蓁林,25.162178,121.452590
101712-STOP_181506,成德公園,25.104559,121.452647
101712-STOP_183923,林口加油站,25.077941,121.397248
101712-STOP_184730,丹鳳國小,25.024242,121.415911
101712-STOP_184751,新樹路,25.005742,121.433031
101712-STOP_184766,裕民街85巷22弄口,25.022936,121.419569
101712-STOP_185102,觀景台,25.072878,121.398604
101712-STOP_185532,龜山,24.976214,121.683770
101712-STOP_185977,中央一站,24.992453,121.449607
101712-STOP_186540,佛祖廟,25.104947,121.919950
101712-STOP_186554,深澳發電廠,25.127796,121.816801
101712-STOP_186699,新城大道,24.931020,121.549353
101712-STOP_186724,萬隆,24.999316,121.540200
101712-STOP_186727,師大分部,25.007610,121.538490
101712-STOP_187131,正德國中,25.178286,121.447419
101712-STOP_188251,海科館(碧水巷),25.139934,121.799694
101712-STOP_188256,深澳發電廠,25.127536,121.816844
101712-STOP_188313,龍洞南口海洋公園,25.100147,121.917308
101712-STOP_188359,電信大樓,25.122571,121.725173
101712-STOP_181913,安新站一,24.928900,121.449900
101712-STOP_182012,天乙路,25.104069,121.448397
101712-STOP_183904,泰山巖,25.042955,121.424950
101712-STOP_181807,館前西路口,25.006612,121.457562
101712-STOP_181838,新北板橋公車站,25.012817,121.462239
101712-STOP_183905,明志國小,25.045341,121.426046
101712-STOP_184688,中港國小,25.044765,121.447964
101712-STOP_182007,五福路圓環,25.091088,121.432059
101712-STOP_184765,四維路口,25.019465,121.421607
101712-STOP_184966,家美工業區,25.002028,121.493912
101712-STOP_182014,外獅頭,25.118043,121.457038
101712-STOP_184347,祕密花園,25.171490,121.453267
101712-STOP_184736,啞口橋,25.024324,121.416489
101712-STOP_184774,富國公園站,25.025914,121.420003
101712-STOP_184937,行政院新莊聯合辦公大樓(中央路),25.056756,121.445677
101712-STOP_185836,捷運亞東醫院站,24.999426,121.453027
101712-STOP_184971,南華路口,24.995456,121.501373
101712-STOP_186454,義胞新村,25.142194,121.789676
101712-STOP_185742,捷運新北產業園區站,25.062162,121.459313
101712-STOP_186470,船塢,25.121825,121.866754
101712-STOP_186526,鹽寮,25.041681,121.926170
101712-STOP_186575,就業中心,25.138155,121.749904
101712-STOP_186460,建基,25.131429,121.812552
101712-STOP_187023,腳後崙,25.191154,121.501798
101712-STOP_186501,德心宮,25.014081,121.914993
101712-STOP_186532,警備班,25.060694,121.928501
101712-STOP_187175,衛生所,25.173667,121.440932
101712-STOP_186559,海科館(碧水巷),25.140134,121.799498
101712-STOP_186577,市政府,25.131443,121.744497
101712-STOP_188132,學成大成路口,24.946176,121.382669
101712-STOP_18824,介壽公園,25.008601,121.463485
101712-STOP_187007,聖本篤修道院,25.169282,121.455196
101712-STOP_188262,玄明宮,25.124548,121.861200
101712-STOP_187130,美滿社區,25.177847,121.445446
101712-STOP_188289,昭惠廟,25.032717,121.929330
101712-STOP_188317,龍洞灣海洋公園,25.117436,121.916143
101712-STOP_187325,忠寮里市民農園,25.193857,121.471558
101712-STOP_188219,和美1號橋,25.086790,121.912210
101712-STOP_188283,澳底,25.054313,121.924049
101712-STOP_184548,鼓亭,25.190044,121.683032
101712-STOP_184939,中港大排願景館,25.058789,121.451089
101712-STOP_184951,思源復興路口,25.045434,121.459692
101712-STOP_184979,慈濟醫院,24.985271,121.536818
101712-STOP_185210,區民廣場,25.107778,121.807937
101712-STOP_185525,大學學勤路口,24.946045,121.372978
101712-STOP_185840,萬坪公園,25.013298,121.460871
101712-STOP_186527,砲台山,25.045140,121.925663
101712-STOP_186702,小粗坑,24.941146,121.546104
101712-STOP_187053,登山口,24.958272,121.444449
101712-STOP_187141,鄒厝崙,25.190917,121.462667
101712-STOP_187341,民義街口,25.091451,121.474332
101712-STOP_188211,三峽一站,24.938186,121.367109
101712-STOP_188224,安樂區行政大樓,25.120779,121.723483
101712-STOP_188366,管理中心,25.057491,121.373908
101712-STOP_188607,信義敦化路口,25.031960,121.549060
101712-STOP_181485,水碓子,25.178799,121.444271
101712-STOP_183895,迴龍派出所,25.019057,121.408940
101712-STOP_184308,菜寮(重新路),25.057446,121.487828
101712-STOP_184858,泰山捷運公園,25.051587,121.439055
101712-STOP_184958,新北市政府(中山路),25.012690,121.467550
101712-STOP_184960,中山路口,25.013841,121.473220
101712-STOP_185504,中園街,24.921568,121.366978
101712-STOP_185547,安坑國小,24.961478,121.514404
101712-STOP_185877,捷運府中站(府中路),25.009036,121.458454
101712-STOP_186160,捷運永寧站,24.966935,121.436589
101712-STOP_186533,大樹下,25.066151,121.924993
101712-STOP_186669,澳底臻信福,25.053581,121.922637
101712-STOP_187000,大坑一,25.255679,121.526839
101712-STOP_187137,謝厝,25.182146,121.464758
101712-STOP_187781,鳳鳴國中(永和街口),24.966917,121.331917
101712-STOP_187921,酒泉重慶路口,25.072042,121.514591
101712-STOP_188259,舊漁會站,25.121882,121.829540
101712-STOP_188272,龍洞南口海洋公園,25.099708,121.916965
101712-STOP_18828,新北板橋公車站,25.012813,121.462602
101712-STOP_188405,新莊高中(新莊文藝中心),25.049618,121.444658
101712-STOP_181518,五股區公所(五股公有市場),25.082744,121.438348
101712-STOP_181747,萬里區公所,25.178364,121.689993
101712-STOP_183693,長江民生路口,25.030794,121.462731
101712-STOP_184692,新泰游泳池,25.045687,121.442745
101712-STOP_185074,港東,25.203630,121.687411
101712-STOP_185205,料角坑,24.970401,121.813024
101712-STOP_185967,瑞芳火車站,25.108227,121.805881
101712-STOP_186013,雙溪火車站,25.038525,121.866128
101712-STOP_186440,市政府(柯達飯店),25.132266,121.745283
101712-STOP_186469,陰陽海,25.122354,121.863951
101712-STOP_186475,龍洞,25.114388,121.912530
101712-STOP_187044,自強街口,24.967294,121.429492
101712-STOP_187139,紅柿仔腳,25.184416,121.471521
101712-STOP_187174,北淡水,25.175626,121.441793
101712-STOP_187359,安樂路口,24.993642,121.511533
101712-STOP_187927,瑞士花園9,25.077305,121.372125
101712-STOP_188153,新北板橋公車站,25.012769,121.462610
101712-STOP_188342,海大(濱海校門),25.150994,121.775617
101712-STOP_181430,水蓮山莊,25.077647,121.629944
101712-STOP_181517,五股服務社,25.083879,121.438050
101712-STOP_182809,捷運淡水站,25.168631,121.445482
101712-STOP_184978,復興路口,24.986870,121.537080
101712-STOP_184982,捷運大坪林站,24.983344,121.541398
101712-STOP_185748,臺北醫院,25.043040,121.459760
101712-STOP_185837,光華商職,25.001745,121.453807
101712-STOP_186545,鼻頭,25.124044,121.913585
101712-STOP_186622,三芝國中,25.258882,121.501081
101712-STOP_182019,天乙路,25.104174,121.448282
101712-STOP_186683,隧道口,24.890176,121.551370
101712-STOP_182024,五福路圓環,25.091088,121.432059
101712-STOP_183861,凌雲禪寺,25.126572,121.423554
101712-STOP_186707,文山國中,24.955388,121.539103
101712-STOP_186735,潮州街口,25.030574,121.522316
101712-STOP_184269,捷運頂埔站,24.958842,121.418269
101712-STOP_184299,自強五華街口,25.081759,121.494458
101712-STOP_184318,神農街口,25.049188,121.474368
101712-STOP_187169,福德宮,25.179849,121.451118
101712-STOP_187543,圳邊一,25.255376,121.523684
101712-STOP_188220,和美1號橋,25.086749,121.912420
101712-STOP_184702,幸福路郵局,25.048981,121.448629
101712-STOP_188242,海大(祥豐校門),25.150938,121.772845
101712-STOP_184729,富國公園站,25.025914,121.420103
101712-STOP_188301,媽祖廟,25.050828,121.922966
101712-STOP_185081,龍壽里,25.016353,121.396475
101712-STOP_185517,南園,24.948118,121.385364
101712-STOP_185835,亞東科技大學(南雅南路),24.995237,121.451540
101712-STOP_186451,北寧路(九八八餐廳),25.148212,121.782919
101712-STOP_186459,榮興,25.133452,121.806683
101712-STOP_186508,龍門營區,25.018295,121.938972
101712-STOP_186525,研海街,25.035458,121.928914
101712-STOP_186673,瑞柑新村,25.106267,121.829299
101712-STOP_186844,後洲新市三路口,25.197645,121.427279
101712-STOP_187037,東園里,24.958450,121.400475
101712-STOP_187058,南天母廣場,24.951145,121.448000
101712-STOP_187142,口湖,25.189366,121.475337
101712-STOP_187919,庫倫街,25.072013,121.517684
101712-STOP_18816,莒光路,25.003205,121.472377
101712-STOP_188218,和美1號橋,25.086749,121.912420
101712-STOP_184286,介壽龍莊,25.072246,121.480272
101712-STOP_184294,碧華街273號,25.083333,121.489743
101712-STOP_184675,中原路,25.054933,121.465935
101712-STOP_184715,中山路,25.060034,121.465033
101712-STOP_185091,馬偕醫院,25.139294,121.460188
101712-STOP_185499,中山路口,24.935191,121.366622
101712-STOP_185518,景觀萬坪公園(公厝仔),24.949747,121.386061
101712-STOP_186099,捷運新店站(新店路),24.958392,121.537550
101712-STOP_186120,中崩山口,24.975330,121.676881
101712-STOP_186127,薇閣,25.138660,121.464648
101712-STOP_186448,海大(祥豐校門),25.150938,121.772845
101712-STOP_186464,磅磅,25.121030,121.825851
101712-STOP_186586,基隆長庚醫院,25.121092,121.721851
101712-STOP_186613,金山醫院,25.221006,121.630204
101712-STOP_187147,忠山活動中心,25.202618,121.481037
101712-STOP_187152,石牆仔內,25.195059,121.487553
101712-STOP_187346,安康派出所,24.963642,121.515311
101712-STOP_187785,鳳鳴火車站,24.972503,121.336550
101712-STOP_188226,自強隧道口,25.127918,121.732793
101712-STOP_188261,海濱路三巷,25.126180,121.849330
101712-STOP_188296,昭惠廟,25.032529,121.929581
101712-STOP_188383,林口,25.078431,121.393112
101712-STOP_181634,瑞芳火車站,25.108227,121.805881
101712-STOP_181744,野柳地質公園,25.203867,121.689750
101712-STOP_182011,忠義橋,25.102796,121.448653
101712-STOP_183814,安泰路60巷口,24.947603,121.485321
101712-STOP_183932,馥都社區,25.077511,121.380550
101712-STOP_183997,磺港大橋,25.227707,121.644101
101712-STOP_184749,新樹民安路口(新泰醫院),25.021698,121.434513
101712-STOP_184862,泰山捷運公園,25.051587,121.439055
101712-STOP_184864,泰山捷運公園,25.051587,121.439055
101712-STOP_184952,臺北醫院,25.043040,121.459760
101712-STOP_185281,酒泉重慶路口,25.073280,121.513670
101712-STOP_185990,捷運新埔站,25.024906,121.467453
101712-STOP_186096,下南崁,25.053230,121.285076
101712-STOP_186589,龍騰大地社區,25.128861,121.719050
101712-STOP_186625,捷運淡水站,25.167455,121.446541
101712-STOP_186714,中正路,24.969823,121.544590
101712-STOP_187155,歡喜新家,25.195820,121.481386
101712-STOP_188030,長庚醫院(分院),25.029849,121.366444
101712-STOP_188130,大義路口,24.944346,121.378919
101712-STOP_18823,實踐成都街口,25.005870,121.463934
101712-STOP_181474,皇城家天下社區,25.199440,121.428089
101712-STOP_181734,員福街,24.978901,121.440714
101712-STOP_182025,五福路,25.090074,121.432706
101712-STOP_184314,中興北街175巷口,25.055936,121.469340
101712-STOP_184711,福壽公園,25.051721,121.457786
101712-STOP_184718,海山活動中心,25.032415,121.443066
101712-STOP_184769,林口長庚醫院,25.063583,121.367167
101712-STOP_184770,林口長庚醫院,25.063583,121.367167
101712-STOP_184977,莊敬中學(復興路),24.987633,121.534789
101712-STOP_185283,蘭州國中,25.068470,121.516260
101712-STOP_185360,介壽大同路口,24.930640,121.378308
101712-STOP_186679,成功,24.880888,121.542670
101712-STOP_187348,及人中學,24.967108,121.518062
101712-STOP_187777,永吉街口,24.959181,121.336860
101712-STOP_188129,姑娘廟,24.942370,121.379266
101712-STOP_188222,婦幼福利服務中心,25.125064,121.719532
101712-STOP_188378,東湖頭,25.079164,121.382197
101712-STOP_181464,汐止國中,25.067099,121.658766
101712-STOP_181495,捷運紅樹林站,25.153831,121.459146
101712-STOP_181505,成泰路口,25.106927,121.453301
101712-STOP_183702,溪東,24.933920,121.403223
101712-STOP_184273,捷運頂埔站,24.958842,121.418269
101712-STOP_185320,國泰街口,25.006826,121.470768
101712-STOP_186435,仁五路(東和大樓),25.127306,121.740824
101712-STOP_186473,鼻頭角,25.121407,121.916875
101712-STOP_186539,龍洞南口海洋公園,25.100147,121.917308
101712-STOP_186581,光華國宅,25.128365,121.736602
101712-STOP_186721,滬江中學,24.991120,121.540255
101712-STOP_186726,武功國小(羅斯福),25.003274,121.538782
101712-STOP_187034,柑園國小,24.956347,121.391823
101712-STOP_187149,竹子巷,25.199948,121.474156
101712-STOP_187624,寶慶路,25.041492,121.509834
101712-STOP_187668,麗園一街(東勢市場),25.069596,121.377114
101712-STOP_187778,永吉公園,24.960175,121.335178
101712-STOP_187795,鳳鳴國中(永和街口),24.966984,121.331105
101712-STOP_187929,頭湖路口,25.079080,121.386957
101712-STOP_188137,大學風呂(學勤路),24.947473,121.377602
101712-STOP_188229,仁五路(東和大樓),25.127306,121.740824
101712-STOP_188268,龍洞灣海洋公園,25.117598,121.916118
101712-STOP_181585,安新二,24.930360,121.451691
101712-STOP_181827,六福中山路口,25.059186,121.295731
101712-STOP_182925,馬偕醫院,25.139624,121.459786
101712-STOP_183689,名來新城(中正路),25.026087,121.454664
101712-STOP_183929,中華電信,25.080172,121.384450
101712-STOP_184706,頂好超市站,25.040552,121.456373
101712-STOP_184734,林口長庚醫院,25.063583,121.367167
101712-STOP_184762,民安陸橋,25.022434,121.426103
101712-STOP_185202,保成坑口,24.965981,121.819775
101712-STOP_185325,萬坪公園,25.013520,121.460677
101712-STOP_185523,學府大雅路口,24.950251,121.378352
101712-STOP_185733,行政院新莊聯合辦公大樓(中央路),25.056756,121.445677
101712-STOP_186447,中正路正濱路口,25.151587,121.770721
101712-STOP_186463,瑞濱,25.121380,121.820607
101712-STOP_186516,德心宮,25.014066,121.915139
101712-STOP_186529,媽祖廟,25.050828,121.922966
101712-STOP_187329,瓦窯坑,25.181235,121.477777
101712-STOP_187623,捷運西門站,25.040946,121.508219
101712-STOP_187670,南天母路52巷口,24.955605,121.446815
101712-STOP_188141,大學學成路口,24.943183,121.374966
101712-STOP_188388,黎明里,25.072513,121.406718
101712-STOP_181501,許厝,25.133012,121.458878
101712-STOP_181743,野柳,25.203637,121.685101
101712-STOP_183899,丹鳳一,25.028728,121.420111
101712-STOP_183919,新寮路口,25.068277,121.413561
101712-STOP_184712,幸福東路,25.050224,121.465940
101712-STOP_184719,豐年國小,25.030497,121.443112
101712-STOP_184980,民權工業區,24.982790,121.538244
101712-STOP_186492,研海街,25.035254,121.928687
101712-STOP_186551,舊漁會站,25.122058,121.829402
101712-STOP_187328,土地公廟,25.182788,121.478082
101712-STOP_187613,學勤路,24.946290,121.374830
101712-STOP_187655,人情味小鎮,25.069847,121.639022
101712-STOP_188390,新寮路口,25.067843,121.413939
101712-STOP_181753,興寮里,25.138644,121.718213
101712-STOP_181829,台茂,25.051813,121.287566
101712-STOP_183830,莒光路27號(氣檢局),24.959895,121.525148
101712-STOP_183936,國家檔案館,25.072568,121.374825
101712-STOP_184356,聖安宮,25.296662,121.570299
101712-STOP_185278,未來城社區,25.072128,121.364082
101712-STOP_186466,海濱,25.123568,121.831084
101712-STOP_186680,加九寮,24.883668,121.543892
101712-STOP_186693,屈尺,24.922891,121.549515
101712-STOP_186694,招呼站,24.918642,121.548186
101712-STOP_187038,柑園分隊,24.960227,121.402300
101712-STOP_187157,大埤頭,25.195450,121.488796
101712-STOP_187797,福安街口,24.963328,121.333569
101712-STOP_187918,捷運圓山站(圓山轉運站),25.071570,121.520043
101712-STOP_188135,桃子腳國中小,24.948622,121.381984
101712-STOP_188253,榮興,25.133452,121.806683
101712-STOP_188254,建基,25.131429,121.812552
101712-STOP_190069,和平街口,24.937122,121.370229
101712-STOP_188614,市政府(市府),25.038332,121.563754
101712-STOP_188610,仁愛國泰醫院,25.037669,121.552717
101712-STOP_188615,市政府(松高),25.039020,121.564530
101712-STOP_188612,仁愛光復路口,25.037540,121.557280
101712-STOP_191457,麗園一街(東勢市場),25.069309,121.376983
101712-STOP_191095,新莊高中(新莊文藝中心),25.049549,121.444921
101712-STOP_188616,興雅國中,25.037232,121.568269
101712-STOP_190062,安溪國小(李梅樹紀念館),24.930262,121.371938
101712-STOP_188618,市政府(松壽),25.035992,121.564528
101712-STOP_190434,福星里,25.002648,121.459860
101712-STOP_190059,淡海國小,25.194762,121.429179
101712-STOP_192121,興化國小,25.067280,121.462190
101712-STOP_192282,藝香公園(果菜市場),25.021910,121.450234
101712-STOP_192849,文化三路中山路口,25.083582,121.377965
101712-STOP_192857,捷運頭前庄站(思源路),25.040005,121.459856
101712-STOP_193995,安樂高中,25.133953,121.729495
101712-STOP_194279,民權工業區一,24.982725,121.535092
101712-STOP_194424,金山區公所,25.222305,121.636495
101712-STOP_194461,臺大醫院金山分院,25.219498,121.628784
101712-STOP_194590,五股服務社,25.083879,121.438050
101712-STOP_194604,明志和平路口,25.065265,121.433433
101712-STOP_194840,恩主公醫院,24.938831,121.363523
101712-STOP_195214,合宜路,24.998406,121.448025
101712-STOP_190464,猴硐遊客中心,25.092027,121.831618
101712-STOP_195667,粗窟路,24.941356,121.684475
101712-STOP_195761,松山車站,25.049806,121.578206
101712-STOP_191872,瑞光路,25.074821,121.577343
101712-STOP_195772,瑞芳火車站,25.108227,121.805881
101712-STOP_196012,治磐新村,25.082945,121.563842
101712-STOP_191918,寶島巷口,24.897773,121.549146
101712-STOP_196194,勤家捷奏社區,25.201368,121.430307
101712-STOP_196262,安老院,25.159240,121.421050
101712-STOP_193107,美崙,25.184644,121.685958
101712-STOP_193222,城隍廟,25.130982,121.740445
101712-STOP_193250,捷運劍南路站,25.084840,121.555253
101712-STOP_193251,捷運橋和站,25.004677,121.490119
101712-STOP_193358,坪林國中,24.937050,121.712961
101712-STOP_194074,未來城社區,25.072128,121.364082
101712-STOP_194119,天道靈泉,25.036686,121.677007
101712-STOP_194120,天道靈泉,25.036686,121.677007
101712-STOP_194122,汐止,25.069177,121.661689
101712-STOP_194199,光華街口,24.970794,121.519140
101712-STOP_194359,六股里潭子內,25.226424,121.614410
101712-STOP_194500,辭修高中,24.931416,121.408732
101712-STOP_194606,下泰山巖,25.061074,121.432389
101712-STOP_194613,明志國小,25.045441,121.425909
101712-STOP_19565,市立體育場,25.048949,121.549204
101712-STOP_195813,得和路口,25.000946,121.517563
101712-STOP_195820,指南客運樹林站,24.972523,121.399619
101712-STOP_196015,瑞光路,25.074821,121.577343
