trip_id,start_time,end_time,headway_secs
101712-157502:0:svc-64:627,16:35:00,16:35:01,86400
101712-157502:0:svc-64:627,17:05:00,17:05:01,86400
101712-157502:0:svc-64:627,17:35:00,17:35:01,86400
101712-157502:0:svc-64:627,18:40:00,18:40:01,86400
101712-157502:0:svc-64:627,20:40:00,20:40:01,86400
101712-157502:0:svc-64:627,22:30:00,22:30:01,86400
101712-157502:0:svc-32:627,05:45:00,05:45:01,86400
101712-157502:0:svc-32:627,06:25:00,06:25:01,86400
101712-157502:0:svc-32:627,06:45:00,06:45:01,86400
101712-157502:0:svc-32:627,07:15:00,07:15:01,86400
101712-157502:0:svc-32:627,07:35:00,07:35:01,86400
101712-157502:0:svc-32:627,16:15:00,16:15:01,86400
101712-157502:0:svc-32:627,16:35:00,16:35:01,86400
101712-157502:0:svc-32:627,17:05:00,17:05:01,86400
101712-157502:0:svc-32:627,17:35:00,17:35:01,86400
101712-157502:0:svc-32:627,18:40:00,18:40:01,86400
101712-157502:0:svc-32:627,20:40:00,20:40:01,86400
101712-157502:0:svc-32:627,22:30:00,22:30:01,86400
101712-157502:0:svc-16:627,05:45:00,05:45:01,86400
101712-157502:0:svc-16:627,06:25:00,06:25:01,86400
101712-157502:0:svc-16:627,06:45:00,06:45:01,86400
101712-157502:0:svc-16:627,07:15:00,07:15:01,86400
101712-157502:0:svc-16:627,07:35:00,07:35:01,86400
101712-157502:0:svc-16:627,16:15:00,16:15:01,86400
101712-157502:0:svc-16:627,16:35:00,16:35:01,86400
101712-157502:0:svc-16:627,17:05:00,17:05:01,86400
101712-157502:0:svc-16:627,17:35:00,17:35:01,86400
101712-157502:0:svc-16:627,18:40:00,18:40:01,86400
101712-157502:0:svc-16:627,20:40:00,20:40:01,86400
101712-157502:0:svc-16:627,22:30:00,22:30:01,86400
101712-157502:0:svc-8:627,05:45:00,05:45:01,86400
101712-157502:0:svc-8:627,06:25:00,06:25:01,86400
101712-157502:0:svc-8:627,06:45:00,06:45:01,86400
101712-157502:0:svc-8:627,07:15:00,07:15:01,86400
101712-157502:0:svc-8:627,07:35:00,07:35:01,86400
101712-157502:0:svc-8:627,16:15:00,16:15:01,86400
101712-157502:0:svc-8:627,16:35:00,16:35:01,86400
101712-157502:0:svc-8:627,17:05:00,17:05:01,86400
101712-157502:0:svc-8:627,17:35:00,17:35:01,86400
101712-157502:0:svc-8:627,18:40:00,18:40:01,86400
101712-157502:0:svc-8:627,20:40:00,20:40:01,86400
101712-157502:0:svc-8:627,22:30:00,22:30:01,86400
101712-157502:0:svc-4:627,05:45:00,05:45:01,86400
101712-157502:0:svc-4:627,06:25:00,06:25:01,86400
101712-157502:0:svc-4:627,06:45:00,06:45:01,86400
101712-157502:0:svc-4:627,07:15:00,07:15:01,86400
101712-157502:0:svc-4:627,07:35:00,07:35:01,86400
101712-157502:0:svc-4:627,16:15:00,16:15:01,86400
101712-157502:0:svc-4:627,16:35:00,16:35:01,86400
101712-157502:0:svc-4:627,17:05:00,17:05:01,86400
101712-157502:0:svc-4:627,17:35:00,17:35:01,86400
101712-157502:0:svc-4:627,18:40:00,18:40:01,86400
101712-157502:0:svc-4:627,20:40:00,20:40:01,86400
101712-157502:0:svc-4:627,22:30:00,22:30:01,86400
101712-157516:0:svc-1:628,06:00:00,06:00:01,86400
101712-157516:0:svc-1:628,06:20:00,06:20:01,86400
101712-157516:0:svc-1:628,06:40:00,06:40:01,86400
101712-157516:0:svc-1:628,21:20:00,21:20:01,86400
101712-157516:0:svc-1:628,21:40:00,21:40:01,86400
101712-157516:0:svc-1:628,22:00:00,22:00:01,86400
101712-157516:0:svc-1:628,22:20:00,22:20:01,86400
101712-157516:0:svc-1:628,22:40:00,22:40:01,86400
101712-157516:0:svc-1:628,23:10:00,23:10:01,86400
101712-157516:0:svc-64:628,05:50:00,05:50:01,86400
101712-157516:0:svc-64:628,06:20:00,06:20:01,86400
101712-157516:0:svc-64:628,06:40:00,06:40:01,86400
101712-157516:0:svc-64:628,07:00:00,07:00:01,86400
101712-157516:0:svc-64:628,07:20:00,07:20:01,86400
101712-157516:0:svc-64:628,12:30:00,12:30:01,86400
101712-157516:0:svc-64:628,17:30:00,17:30:01,86400
101712-157516:0:svc-64:628,17:45:00,17:45:01,86400
101712-157516:0:svc-64:628,18:00:00,18:00:01,86400
101712-157516:0:svc-64:628,18:25:00,18:25:01,86400
101712-157516:0:svc-64:628,18:45:00,18:45:01,86400
101712-157516:0:svc-64:628,19:05:00,19:05:01,86400
101712-157516:0:svc-64:628,19:30:00,19:30:01,86400
101712-157516:0:svc-64:628,19:50:00,19:50:01,86400
101712-157516:0:svc-64:628,20:05:00,20:05:01,86400
101712-157516:0:svc-64:628,20:30:00,20:30:01,86400
101712-157516:0:svc-64:628,20:50:00,20:50:01,86400
101712-157516:0:svc-64:628,21:25:00,21:25:01,86400
101712-157516:0:svc-64:628,21:45:00,21:45:01,86400
101712-157516:0:svc-64:628,21:55:00,21:55:01,86400
101712-157516:0:svc-32:628,05:50:00,05:50:01,86400
101712-157516:0:svc-32:628,06:20:00,06:20:01,86400
101712-157516:0:svc-32:628,06:40:00,06:40:01,86400
101712-157516:0:svc-32:628,07:00:00,07:00:01,86400
101712-157516:0:svc-32:628,07:20:00,07:20:01,86400
101712-157516:0:svc-32:628,12:30:00,12:30:01,86400
101712-157516:0:svc-32:628,17:30:00,17:30:01,86400
101712-157516:0:svc-32:628,17:45:00,17:45:01,86400
101712-157516:0:svc-32:628,18:00:00,18:00:01,86400
101712-157516:0:svc-32:628,18:25:00,18:25:01,86400
101712-157516:0:svc-32:628,18:45:00,18:45:01,86400
101712-157516:0:svc-32:628,19:05:00,19:05:01,86400
101712-157516:0:svc-32:628,19:30:00,19:30:01,86400
101712-157516:0:svc-32:628,19:50:00,19:50:01,86400
101712-157516:0:svc-32:628,20:05:00,20:05:01,86400
101712-157516:0:svc-32:628,20:30:00,20:30:01,86400
101712-157516:0:svc-32:628,20:50:00,20:50:01,86400
101712-157516:0:svc-32:628,21:25:00,21:25:01,86400
101712-157516:0:svc-32:628,21:45:00,21:45:01,86400
101712-157516:0:svc-32:628,21:55:00,21:55:01,86400
101712-157516:0:svc-16:628,05:50:00,05:50:01,86400
101712-157516:0:svc-16:628,06:20:00,06:20:01,86400
101712-157516:0:svc-16:628,06:40:00,06:40:01,86400
101712-157516:0:svc-16:628,07:00:00,07:00:01,86400
101712-157516:0:svc-16:628,07:20:00,07:20:01,86400
101712-157516:0:svc-16:628,12:30:00,12:30:01,86400
101712-157516:0:svc-16:628,17:30:00,17:30:01,86400
101712-157516:0:svc-16:628,17:45:00,17:45:01,86400
101712-157516:0:svc-16:628,18:00:00,18:00:01,86400
101712-157516:0:svc-16:628,18:25:00,18:25:01,86400
101712-157516:0:svc-16:628,18:45:00,18:45:01,86400
101712-157516:0:svc-16:628,19:05:00,19:05:01,86400
101712-157516:0:svc-16:628,19:30:00,19:30:01,86400
101712-157516:0:svc-16:628,19:50:00,19:50:01,86400
101712-157516:0:svc-16:628,20:05:00,20:05:01,86400
101712-157516:0:svc-16:628,20:30:00,20:30:01,86400
101712-157516:0:svc-16:628,20:50:00,20:50:01,86400
101712-157516:0:svc-16:628,21:25:00,21:25:01,86400
101712-157516:0:svc-16:628,21:45:00,21:45:01,86400
101712-157516:0:svc-16:628,21:55:00,21:55:01,86400
101712-157516:0:svc-8:628,05:50:00,05:50:01,86400
101712-157516:0:svc-8:628,06:20:00,06:20:01,86400
101712-157516:0:svc-8:628,06:40:00,06:40:01,86400
101712-157516:0:svc-8:628,07:00:00,07:00:01,86400
101712-157516:0:svc-8:628,07:20:00,07:20:01,86400
101712-157516:0:svc-8:628,12:30:00,12:30:01,86400
101712-157516:0:svc-8:628,17:30:00,17:30:01,86400
101712-157516:0:svc-8:628,17:45:00,17:45:01,86400
101712-157516:0:svc-8:628,18:00:00,18:00:01,86400
101712-157516:0:svc-8:628,18:25:00,18:25:01,86400
101712-157516:0:svc-8:628,18:45:00,18:45:01,86400
101712-157516:0:svc-8:628,19:05:00,19:05:01,86400
101712-157516:0:svc-8:628,19:30:00,19:30:01,86400
101712-157516:0:svc-8:628,19:50:00,19:50:01,86400
101712-157516:0:svc-8:628,20:05:00,20:05:01,86400
101712-157516:0:svc-8:628,20:30:00,20:30:01,86400
101712-157516:0:svc-8:628,20:50:00,20:50:01,86400
101712-157516:0:svc-8:628,21:25:00,21:25:01,86400
101712-157516:0:svc-8:628,21:45:00,21:45:01,86400
101712-157516:0:svc-8:628,21:55:00,21:55:01,86400
101712-157516:0:svc-4:628,05:50:00,05:50:01,86400
101712-157516:0:svc-4:628,06:20:00,06:20:01,86400
101712-157516:0:svc-4:628,06:40:00,06:40:01,86400
101712-157516:0:svc-4:628,07:00:00,07:00:01,86400
101712-157516:0:svc-4:628,07:20:00,07:20:01,86400
101712-157516:0:svc-4:628,12:30:00,12:30:01,86400
101712-157516:0:svc-4:628,17:30:00,17:30:01,86400
101712-157516:0:svc-4:628,17:45:00,17:45:01,86400
101712-157516:0:svc-4:628,18:00:00,18:00:01,86400
101712-157516:0:svc-4:628,18:25:00,18:25:01,86400
101712-157516:0:svc-4:628,18:45:00,18:45:01,86400
101712-157516:0:svc-4:628,19:05:00,19:05:01,86400
101712-157516:0:svc-4:628,19:30:00,19:30:01,86400
101712-157516:0:svc-4:628,19:50:00,19:50:01,86400
101712-157516:0:svc-4:628,20:05:00,20:05:01,86400
101712-157516:0:svc-4:628,20:30:00,20:30:01,86400
101712-157516:0:svc-4:628,20:50:00,20:50:01,86400
101712-157516:0:svc-4:628,21:25:00,21:25:01,86400
101712-157516:0:svc-4:628,21:45:00,21:45:01,86400
101712-157516:0:svc-4:628,21:55:00,21:55:01,86400
101712-157516:0:svc-2:628,06:00:00,06:00:01,86400
101712-157516:0:svc-2:628,06:20:00,06:20:01,86400
101712-157516:0:svc-2:628,06:40:00,06:40:01,86400
101712-157516:0:svc-2:628,21:20:00,21:20:01,86400
101712-157516:0:svc-2:628,21:40:00,21:40:01,86400
101712-157516:0:svc-2:628,22:00:00,22:00:01,86400
101712-157516:0:svc-2:628,22:20:00,22:20:01,86400
101712-157516:0:svc-2:628,22:40:00,22:40:01,86400
101712-157516:0:svc-2:628,23:10:00,23:10:01,86400
101712-160947:0:svc-64:629,15:40:00,21:45:00,3600
101712-160947:0:svc-32:629,15:40:00,21:45:00,3600
101712-160947:0:svc-16:629,15:40:00,21:45:00,3600
101712-160947:0:svc-8:629,15:40:00,21:45:00,3600
101712-160947:0:svc-4:629,15:40:00,21:10:00,3600
101712-157550:0:svc-1:630,04:50:00,04:50:01,86400
101712-157550:0:svc-1:630,05:20:00,05:20:01,86400
101712-157550:0:svc-1:630,05:50:00,05:50:01,86400
101712-157550:0:svc-1:630,06:10:00,06:10:01,86400
101712-157550:0:svc-1:630,06:30:00,06:30:01,86400
101712-157550:0:svc-1:630,06:50:00,06:50:01,86400
101712-157550:0:svc-1:630,07:10:00,07:10:01,86400
101712-157550:0:svc-1:630,07:30:00,07:30:01,86400
101712-157550:0:svc-1:630,08:00:00,08:00:01,86400
101712-157550:0:svc-1:630,08:30:00,08:30:01,86400
101712-157550:0:svc-1:630,09:00:00,09:00:01,86400
101712-157550:0:svc-1:630,09:30:00,09:30:01,86400
101712-157550:0:svc-1:630,10:00:00,10:00:01,86400
101712-157550:0:svc-1:630,10:30:00,10:30:01,86400
101712-157550:0:svc-1:630,11:00:00,11:00:01,86400
101712-157550:0:svc-1:630,11:30:00,11:30:01,86400
101712-157550:0:svc-1:630,12:00:00,12:00:01,86400
101712-157550:0:svc-1:630,12:30:00,12:30:01,86400
101712-157550:0:svc-1:630,13:00:00,13:00:01,86400
101712-157550:0:svc-1:630,13:30:00,13:30:01,86400
101712-157550:0:svc-1:630,14:00:00,14:00:01,86400
101712-157550:0:svc-1:630,14:30:00,14:30:01,86400
101712-157550:0:svc-1:630,15:00:00,15:00:01,86400
101712-157550:0:svc-1:630,15:30:00,15:30:01,86400
101712-157550:0:svc-1:630,16:00:00,16:00:01,86400
101712-157550:0:svc-1:630,16:30:00,16:30:01,86400
101712-157550:0:svc-1:630,17:00:00,17:00:01,86400
101712-157550:0:svc-1:630,17:30:00,17:30:01,86400
101712-157550:0:svc-1:630,18:00:00,18:00:01,86400
101712-157550:0:svc-1:630,18:30:00,18:30:01,86400
101712-157550:0:svc-1:630,19:00:00,19:00:01,86400
101712-157550:0:svc-1:630,19:40:00,19:40:01,86400
101712-157550:0:svc-1:630,20:20:00,20:20:01,86400
101712-157550:0:svc-1:630,21:00:00,21:00:01,86400
101712-157550:0:svc-2:630,04:50:00,04:50:01,86400
101712-157550:0:svc-2:630,05:20:00,05:20:01,86400
101712-157550:0:svc-2:630,05:50:00,05:50:01,86400
101712-157550:0:svc-2:630,06:10:00,06:10:01,86400
101712-157550:0:svc-2:630,06:30:00,06:30:01,86400
101712-157550:0:svc-2:630,06:50:00,06:50:01,86400
101712-157550:0:svc-2:630,07:10:00,07:10:01,86400
101712-157550:0:svc-2:630,07:30:00,07:30:01,86400
101712-157550:0:svc-2:630,08:00:00,08:00:01,86400
101712-157550:0:svc-2:630,08:30:00,08:30:01,86400
101712-157550:0:svc-2:630,09:00:00,09:00:01,86400
101712-157550:0:svc-2:630,09:30:00,09:30:01,86400
101712-157550:0:svc-2:630,10:00:00,10:00:01,86400
101712-157550:0:svc-2:630,10:30:00,10:30:01,86400
101712-157550:0:svc-2:630,11:00:00,11:00:01,86400
101712-157550:0:svc-2:630,11:30:00,11:30:01,86400
101712-157550:0:svc-2:630,12:00:00,12:00:01,86400
101712-157550:0:svc-2:630,12:30:00,12:30:01,86400
101712-157550:0:svc-2:630,13:00:00,13:00:01,86400
101712-157550:0:svc-2:630,13:30:00,13:30:01,86400
101712-157550:0:svc-2:630,14:00:00,14:00:01,86400
101712-157550:0:svc-2:630,14:30:00,14:30:01,86400
101712-157550:0:svc-2:630,15:00:00,15:00:01,86400
101712-157550:0:svc-2:630,15:30:00,15:30:01,86400
101712-157550:0:svc-2:630,16:00:00,16:00:01,86400
101712-157550:0:svc-2:630,16:30:00,16:30:01,86400
101712-157550:0:svc-2:630,17:00:00,17:00:01,86400
101712-157550:0:svc-2:630,17:30:00,17:30:01,86400
101712-157550:0:svc-2:630,18:00:00,18:00:01,86400
101712-157550:0:svc-2:630,18:30:00,18:30:01,86400
101712-157550:0:svc-2:630,19:00:00,19:00:01,86400
101712-157550:0:svc-2:630,19:40:00,19:40:01,86400
101712-157550:0:svc-2:630,20:20:00,20:20:01,86400
101712-157550:0:svc-2:630,21:00:00,21:00:01,86400
101712-157550:0:svc-64:630,04:50:00,07:00:00,1800
101712-157550:0:svc-64:630,07:00:00,09:00:00,900
101712-157550:0:svc-64:630,09:00:00,17:00:00,1800
101712-157550:0:svc-64:630,17:00:00,19:00:00,900
101712-157550:0:svc-64:630,19:00:00,21:00:00,1800
101712-157550:0:svc-32:630,04:50:00,07:00:00,1800
101712-157550:0:svc-32:630,07:00:00,09:00:00,900
101712-157550:0:svc-32:630,09:00:00,17:00:00,1800
101712-157550:0:svc-32:630,17:00:00,19:00:00,900
101712-157550:0:svc-32:630,19:00:00,21:00:00,1800
101712-157550:0:svc-16:630,04:50:00,07:00:00,1800
101712-157550:0:svc-16:630,07:00:00,09:00:00,900
101712-157550:0:svc-16:630,09:00:00,17:00:00,1800
101712-157550:0:svc-16:630,17:00:00,19:00:00,900
101712-157550:0:svc-16:630,19:00:00,21:00:00,1800
101712-157550:0:svc-8:630,04:50:00,07:00:00,1800
101712-157550:0:svc-8:630,07:00:00,09:00:00,900
101712-157550:0:svc-8:630,09:00:00,17:00:00,1800
101712-157550:0:svc-8:630,17:00:00,19:00:00,900
101712-157550:0:svc-8:630,19:00:00,21:00:00,1800
101712-157550:0:svc-4:630,04:50:00,07:00:00,1800
101712-157550:0:svc-4:630,07:00:00,09:00:00,900
101712-157550:0:svc-4:630,09:00:00,17:00:00,1800
101712-157550:0:svc-4:630,17:00:00,19:00:00,900
101712-157550:0:svc-4:630,19:00:00,21:00:00,1800
101712-157520:0:svc-1:632,07:00:00,07:00:01,86400
101712-157520:0:svc-1:632,08:30:00,08:30:01,86400
101712-157520:0:svc-1:632,10:20:00,10:20:01,86400
101712-157520:0:svc-1:632,15:00:00,15:00:01,86400
101712-157520:0:svc-1:632,17:00:00,17:00:01,86400
101712-157520:0:svc-1:632,19:00:00,19:00:01,86400
101712-157520:0:svc-1:632,21:00:00,21:00:01,86400
101712-157520:0:svc-2:632,07:00:00,07:00:01,86400
101712-157520:0:svc-2:632,08:30:00,08:30:01,86400
101712-157520:0:svc-2:632,10:20:00,10:20:01,86400
101712-157520:0:svc-2:632,15:00:00,15:00:01,86400
101712-157520:0:svc-2:632,17:00:00,17:00:01,86400
101712-157520:0:svc-2:632,19:00:00,19:00:01,86400
101712-157520:0:svc-2:632,21:00:00,21:00:01,86400
101712-157520:0:svc-64:632,06:00:00,06:00:01,86400
101712-157520:0:svc-64:632,06:15:00,06:15:01,86400
101712-157520:0:svc-64:632,06:30:00,06:30:01,86400
101712-157520:0:svc-64:632,06:50:00,06:50:01,86400
101712-157520:0:svc-64:632,07:40:00,07:40:01,86400
101712-157520:0:svc-64:632,08:00:00,08:00:01,86400
101712-157520:0:svc-64:632,08:30:00,08:30:01,86400
101712-157520:0:svc-64:632,09:00:00,09:00:01,86400
101712-157520:0:svc-64:632,09:30:00,09:30:01,86400
101712-157520:0:svc-64:632,10:00:00,10:00:01,86400
101712-157520:0:svc-64:632,10:30:00,10:30:01,86400
101712-157520:0:svc-64:632,11:00:00,11:00:01,86400
101712-157520:0:svc-64:632,11:50:00,11:50:01,86400
101712-157520:0:svc-64:632,13:00:00,13:00:01,86400
101712-157520:0:svc-64:632,13:50:00,13:50:01,86400
101712-157520:0:svc-64:632,14:10:00,14:10:01,86400
101712-157520:0:svc-64:632,15:00:00,15:00:01,86400
101712-157520:0:svc-64:632,15:30:00,15:30:01,86400
101712-157520:0:svc-64:632,15:50:00,15:50:01,86400
101712-157520:0:svc-64:632,16:20:00,16:20:01,86400
101712-157520:0:svc-64:632,16:40:00,16:40:01,86400
101712-157520:0:svc-64:632,17:10:00,17:10:01,86400
101712-157520:0:svc-64:632,17:30:00,17:30:01,86400
101712-157520:0:svc-64:632,18:00:00,18:00:01,86400
101712-157520:0:svc-64:632,18:30:00,18:30:01,86400
101712-157520:0:svc-64:632,19:00:00,19:00:01,86400
101712-157520:0:svc-64:632,20:00:00,20:00:01,86400
101712-157520:0:svc-64:632,21:00:00,21:00:01,86400
101712-157520:0:svc-32:632,06:00:00,06:00:01,86400
101712-157520:0:svc-32:632,06:15:00,06:15:01,86400
101712-157520:0:svc-32:632,06:30:00,06:30:01,86400
101712-157520:0:svc-32:632,06:50:00,06:50:01,86400
101712-157520:0:svc-32:632,07:40:00,07:40:01,86400
101712-157520:0:svc-32:632,08:00:00,08:00:01,86400
101712-157520:0:svc-32:632,08:30:00,08:30:01,86400
101712-157520:0:svc-32:632,09:00:00,09:00:01,86400
101712-157520:0:svc-32:632,09:30:00,09:30:01,86400
101712-157520:0:svc-32:632,10:00:00,10:00:01,86400
101712-157520:0:svc-32:632,10:30:00,10:30:01,86400
101712-157520:0:svc-32:632,11:00:00,11:00:01,86400
101712-157520:0:svc-32:632,11:50:00,11:50:01,86400
101712-157520:0:svc-32:632,13:00:00,13:00:01,86400
101712-157520:0:svc-32:632,13:50:00,13:50:01,86400
101712-157520:0:svc-32:632,14:10:00,14:10:01,86400
101712-157520:0:svc-32:632,15:00:00,15:00:01,86400
101712-157520:0:svc-32:632,15:30:00,15:30:01,86400
101712-157520:0:svc-32:632,15:50:00,15:50:01,86400
101712-157520:0:svc-32:632,16:20:00,16:20:01,86400
101712-157520:0:svc-32:632,16:40:00,16:40:01,86400
101712-157520:0:svc-32:632,17:10:00,17:10:01,86400
101712-157520:0:svc-32:632,17:30:00,17:30:01,86400
101712-157520:0:svc-32:632,18:00:00,18:00:01,86400
101712-157520:0:svc-32:632,18:30:00,18:30:01,86400
101712-157520:0:svc-32:632,19:00:00,19:00:01,86400
101712-157520:0:svc-32:632,20:00:00,20:00:01,86400
101712-157520:0:svc-32:632,21:00:00,21:00:01,86400
101712-157520:0:svc-16:632,06:00:00,06:00:01,86400
101712-157520:0:svc-16:632,06:15:00,06:15:01,86400
101712-157520:0:svc-16:632,06:30:00,06:30:01,86400
101712-157520:0:svc-16:632,06:50:00,06:50:01,86400
101712-157520:0:svc-16:632,07:40:00,07:40:01,86400
101712-157520:0:svc-16:632,08:00:00,08:00:01,86400
101712-157520:0:svc-16:632,08:30:00,08:30:01,86400
101712-157520:0:svc-16:632,09:00:00,09:00:01,86400
101712-157520:0:svc-16:632,09:30:00,09:30:01,86400
101712-157520:0:svc-16:632,10:00:00,10:00:01,86400
101712-157520:0:svc-16:632,10:30:00,10:30:01,86400
101712-157520:0:svc-16:632,11:00:00,11:00:01,86400
101712-157520:0:svc-16:632,11:50:00,11:50:01,86400
101712-157520:0:svc-16:632,13:00:00,13:00:01,86400
101712-157520:0:svc-16:632,13:50:00,13:50:01,86400
101712-157520:0:svc-16:632,14:10:00,14:10:01,86400
101712-157520:0:svc-16:632,15:00:00,15:00:01,86400
101712-157520:0:svc-16:632,15:30:00,15:30:01,86400
101712-157520:0:svc-16:632,15:50:00,15:50:01,86400
101712-157520:0:svc-16:632,16:20:00,16:20:01,86400
101712-157520:0:svc-16:632,16:40:00,16:40:01,86400
101712-157520:0:svc-16:632,17:10:00,17:10:01,86400
101712-157520:0:svc-16:632,17:30:00,17:30:01,86400
101712-157520:0:svc-16:632,18:00:00,18:00:01,86400
101712-157520:0:svc-16:632,18:30:00,18:30:01,86400
101712-157520:0:svc-16:632,19:00:00,19:00:01,86400
101712-157520:0:svc-16:632,20:00:00,20:00:01,86400
101712-157520:0:svc-16:632,21:00:00,21:00:01,86400
101712-157520:0:svc-8:632,06:00:00,06:00:01,86400
101712-157520:0:svc-8:632,06:15:00,06:15:01,86400
101712-157520:0:svc-8:632,06:30:00,06:30:01,86400
101712-157520:0:svc-8:632,06:50:00,06:50:01,86400
101712-157520:0:svc-8:632,07:40:00,07:40:01,86400
101712-157520:0:svc-8:632,08:00:00,08:00:01,86400
101712-157520:0:svc-8:632,08:30:00,08:30:01,86400
101712-157520:0:svc-8:632,09:00:00,09:00:01,86400
101712-157520:0:svc-8:632,09:30:00,09:30:01,86400
101712-157520:0:svc-8:632,10:00:00,10:00:01,86400
101712-157520:0:svc-8:632,10:30:00,10:30:01,86400
101712-157520:0:svc-8:632,11:00:00,11:00:01,86400
101712-157520:0:svc-8:632,11:50:00,11:50:01,86400
101712-157520:0:svc-8:632,13:00:00,13:00:01,86400
101712-157520:0:svc-8:632,13:50:00,13:50:01,86400
101712-157520:0:svc-8:632,14:10:00,14:10:01,86400
101712-157520:0:svc-8:632,15:00:00,15:00:01,86400
101712-157520:0:svc-8:632,15:30:00,15:30:01,86400
101712-157520:0:svc-8:632,15:50:00,15:50:01,86400
101712-157520:0:svc-8:632,16:20:00,16:20:01,86400
101712-157520:0:svc-8:632,16:40:00,16:40:01,86400
101712-157520:0:svc-8:632,17:10:00,17:10:01,86400
101712-157520:0:svc-8:632,17:30:00,17:30:01,86400
101712-157520:0:svc-8:632,18:00:00,18:00:01,86400
101712-157520:0:svc-8:632,18:30:00,18:30:01,86400
101712-157520:0:svc-8:632,19:00:00,19:00:01,86400
101712-157520:0:svc-8:632,20:00:00,20:00:01,86400
101712-157520:0:svc-8:632,21:00:00,21:00:01,86400
101712-157520:0:svc-4:632,06:00:00,06:00:01,86400
101712-157520:0:svc-4:632,06:15:00,06:15:01,86400
101712-157520:0:svc-4:632,06:30:00,06:30:01,86400
101712-157520:0:svc-4:632,06:50:00,06:50:01,86400
101712-157520:0:svc-4:632,07:40:00,07:40:01,86400
101712-157520:0:svc-4:632,08:00:00,08:00:01,86400
101712-157520:0:svc-4:632,08:30:00,08:30:01,86400
101712-157520:0:svc-4:632,09:00:00,09:00:01,86400
101712-157520:0:svc-4:632,09:30:00,09:30:01,86400
101712-157520:0:svc-4:632,10:00:00,10:00:01,86400
101712-157520:0:svc-4:632,10:30:00,10:30:01,86400
101712-157520:0:svc-4:632,11:00:00,11:00:01,86400
101712-157520:0:svc-4:632,11:50:00,11:50:01,86400
101712-157520:0:svc-4:632,13:00:00,13:00:01,86400
101712-157520:0:svc-4:632,13:50:00,13:50:01,86400
101712-157520:0:svc-4:632,14:10:00,14:10:01,86400
101712-157520:0:svc-4:632,15:00:00,15:00:01,86400
101712-157520:0:svc-4:632,15:30:00,15:30:01,86400
101712-157520:0:svc-4:632,15:50:00,15:50:01,86400
101712-157520:0:svc-4:632,16:20:00,16:20:01,86400
101712-157520:0:svc-4:632,16:40:00,16:40:01,86400
101712-157520:0:svc-4:632,17:10:00,17:10:01,86400
101712-157520:0:svc-4:632,17:30:00,17:30:01,86400
101712-157520:0:svc-4:632,18:00:00,18:00:01,86400
101712-157520:0:svc-4:632,18:30:00,18:30:01,86400
101712-157520:0:svc-4:632,19:00:00,19:00:01,86400
101712-157520:0:svc-4:632,20:00:00,20:00:01,86400
101712-157520:0:svc-4:632,21:00:00,21:00:01,86400
101712-157557:0:svc-1:633,07:30:00,07:30:01,86400
101712-157557:0:svc-1:633,08:00:00,08:00:01,86400
101712-157557:0:svc-1:633,08:30:00,08:30:01,86400
101712-157557:0:svc-1:633,09:00:00,09:00:01,86400
101712-157557:0:svc-1:633,09:30:00,09:30:01,86400
101712-157557:0:svc-1:633,10:00:00,10:00:01,86400
101712-157557:0:svc-1:633,10:30:00,10:30:01,86400
101712-157557:0:svc-1:633,11:00:00,11:00:01,86400
101712-157557:0:svc-1:633,11:30:00,11:30:01,86400
101712-157557:0:svc-1:633,12:00:00,12:00:01,86400
101712-157557:0:svc-1:633,12:30:00,12:30:01,86400
101712-157557:0:svc-1:633,13:00:00,13:00:01,86400
101712-157557:0:svc-1:633,14:00:00,14:00:01,86400
101712-157557:0:svc-1:633,15:00:00,15:00:01,86400
101712-157557:0:svc-1:633,15:30:00,15:30:01,86400
101712-157557:0:svc-1:633,16:00:00,16:00:01,86400
101712-157557:0:svc-1:633,16:30:00,16:30:01,86400
101712-157557:0:svc-1:633,17:00:00,17:00:01,86400
101712-157557:0:svc-1:633,17:30:00,17:30:01,86400
101712-157557:0:svc-1:633,18:00:00,18:00:01,86400
101712-157557:0:svc-1:633,18:30:00,18:30:01,86400
101712-157557:0:svc-1:633,19:10:00,19:10:01,86400
101712-157557:0:svc-1:633,20:00:00,20:00:01,86400
101712-157557:0:svc-1:633,20:50:00,20:50:01,86400
101712-157557:0:svc-2:633,07:30:00,07:30:01,86400
101712-157557:0:svc-2:633,08:00:00,08:00:01,86400
101712-157557:0:svc-2:633,08:30:00,08:30:01,86400
101712-157557:0:svc-2:633,09:00:00,09:00:01,86400
101712-157557:0:svc-2:633,09:30:00,09:30:01,86400
101712-157557:0:svc-2:633,10:00:00,10:00:01,86400
101712-157557:0:svc-2:633,10:30:00,10:30:01,86400
101712-157557:0:svc-2:633,11:00:00,11:00:01,86400
101712-157557:0:svc-2:633,11:30:00,11:30:01,86400
101712-157557:0:svc-2:633,12:00:00,12:00:01,86400
101712-157557:0:svc-2:633,12:30:00,12:30:01,86400
101712-157557:0:svc-2:633,13:00:00,13:00:01,86400
101712-157557:0:svc-2:633,14:00:00,14:00:01,86400
101712-157557:0:svc-2:633,15:00:00,15:00:01,86400
101712-157557:0:svc-2:633,15:30:00,15:30:01,86400
101712-157557:0:svc-2:633,16:00:00,16:00:01,86400
101712-157557:0:svc-2:633,16:30:00,16:30:01,86400
101712-157557:0:svc-2:633,17:00:00,17:00:01,86400
