trip_id,arrival_time,departure_time,stop_id,stop_sequence
Red_R-1_RAIL_WD_DN,06:32:23,06:32:49,R19,18
Red_R-1_RAIL_WD_DN,06:34:32,06:34:56,R20,19
Red_R-1_RAIL_WD_DN,06:36:11,06:36:34,R21,20
Red_R-1_RAIL_WD_DN,06:38:05,06:38:33,R22,21
Red_R-1_RAIL_WD_DN,06:40:48,06:41:13,R23,22
Red_R-1_RAIL_WD_DN,06:43:05,06:43:30,R24,23
Red_R-1_RAIL_WD_DN,06:44:50,06:45:15,R25,24
Red_R-1_RAIL_WD_DN,06:47:43,06:48:08,R26,25
Red_R-1_RAIL_WD_DN,06:50:26,06:50:51,R27,26
Red_R-1_RAIL_WD_DN,06:53:46,06:53:46,R28,27
Red_R-1_RAIL_HD_UP,06:00:00,06:00:00,R28,1
Red_R-1_RAIL_HD_UP,06:02:55,06:02:55,R27,2
Red_R-1_RAIL_HD_UP,06:05:13,06:05:38,R26,3
Red_R-1_RAIL_HD_UP,06:08:06,06:08:31,R25,4
Red_R-1_RAIL_HD_UP,06:09:51,06:10:16,R24,5
Red_R-1_RAIL_HD_UP,06:12:08,06:12:33,R23,6
Red_R-1_RAIL_HD_UP,06:14:48,06:15:13,R22,7
Red_R-1_RAIL_HD_UP,06:16:44,06:17:12,R21,8
Red_R-1_RAIL_HD_UP,06:18:27,06:18:50,R20,9
Red_R-1_RAIL_HD_UP,06:20:33,06:20:57,R19,10
Red_R-1_RAIL_HD_UP,06:22:00,06:22:26,R18,11
Red_R-1_RAIL_HD_UP,06:23:45,06:24:11,R17,12
Red_R-1_RAIL_HD_UP,06:25:45,06:26:11,R16,13
Red_R-1_RAIL_HD_UP,06:27:46,06:28:12,R15,14
Red_R-1_RAIL_HD_UP,06:30:04,06:30:30,R14,15
Red_R-1_RAIL_HD_UP,06:31:58,06:32:24,R13,16
Red_R-1_RAIL_HD_UP,06:33:24,06:33:58,R12,17
Red_R-1_RAIL_HD_UP,06:35:00,06:35:28,R11,18
Red_R-1_RAIL_HD_UP,06:36:36,06:37:04,R10,19
Red_R-1_RAIL_HD_UP,06:38:11,06:38:46,R09,20
Red_R-1_RAIL_HD_UP,06:40:21,06:40:47,R08,21
Red_R-1_RAIL_HD_UP,06:43:42,06:44:12,R07,22
Red_R-1_RAIL_HD_UP,06:45:27,06:45:58,R06,23
Red_R-1_RAIL_HD_UP,06:47:12,06:47:37,R05,24
Red_R-1_RAIL_HD_UP,06:49:07,06:49:44,R04,25
Red_R-1_RAIL_HD_UP,06:51:18,06:51:44,R03,26
Red_R-1_RAIL_HD_UP,06:53:17,06:53:46,R02,27
Red_R-1_RAIL_HD_DN,06:00:00,06:00:00,R02,1
Red_R-1_RAIL_HD_DN,06:01:33,06:02:02,R03,2
Red_R-1_RAIL_HD_DN,06:03:36,06:04:02,R04,3
Red_R-1_RAIL_HD_DN,06:05:32,06:06:09,R05,4
Red_R-1_RAIL_HD_DN,06:07:23,06:07:48,R06,5
Red_R-1_RAIL_HD_DN,06:09:03,06:09:34,R07,6
Red_R-1_RAIL_HD_DN,06:12:29,06:12:59,R08,7
Red_R-1_RAIL_HD_DN,06:14:34,06:15:00,R09,8
Red_R-1_RAIL_HD_DN,06:16:07,06:16:42,R10,9
Red_R-1_RAIL_HD_DN,06:17:50,06:18:18,R11,10
Red_R-1_RAIL_HD_DN,06:19:20,06:19:48,R12,11
Red_R-1_RAIL_HD_DN,06:20:48,06:21:22,R13,12
Red_R-1_RAIL_HD_DN,06:22:50,06:23:16,R14,13
Red_R-1_RAIL_HD_DN,06:25:08,06:25:34,R15,14
Red_R-1_RAIL_HD_DN,06:27:09,06:27:35,R16,15
Red_R-1_RAIL_HD_DN,06:29:09,06:29:35,R17,16
Red_R-1_RAIL_HD_DN,06:30:54,06:31:20,R18,17
Red_R-1_RAIL_HD_DN,06:32:23,06:32:49,R19,18
Red_R-1_RAIL_HD_DN,06:34:32,06:34:56,R20,19
Red_R-1_RAIL_HD_DN,06:36:11,06:36:34,R21,20
Red_R-1_RAIL_HD_DN,06:38:05,06:38:33,R22,21
Red_R-1_RAIL_HD_DN,06:40:48,06:41:13,R23,22
Red_R-1_RAIL_HD_DN,06:43:05,06:43:30,R24,23
Red_R-1_RAIL_HD_DN,06:44:50,06:45:15,R25,24
Red_R-1_RAIL_HD_DN,06:47:43,06:48:08,R26,25
Red_R-1_RAIL_HD_DN,06:50:26,06:50:51,R27,26
Red_R-1_RAIL_HD_DN,06:53:46,06:53:46,R28,27
Red_R-2_RAIL_WD_UP,06:00:00,06:00:00,R22,1
Red_R-2_RAIL_WD_UP,06:01:31,06:01:31,R21,2
Red_R-2_RAIL_WD_UP,06:02:46,06:03:09,R20,3
Red_R-2_RAIL_WD_UP,06:04:52,06:05:16,R19,4
Red_R-2_RAIL_WD_UP,06:06:19,06:06:45,R18,5
Red_R-2_RAIL_WD_UP,06:08:04,06:08:30,R17,6
Red_R-2_RAIL_WD_UP,06:10:04,06:10:30,R16,7
Red_R-2_RAIL_WD_UP,06:12:05,06:12:31,R15,8
Red_R-2_RAIL_WD_UP,06:14:23,06:14:49,R14,9
Red_R-2_RAIL_WD_UP,06:16:17,06:16:43,R13,10
Red_R-2_RAIL_WD_UP,06:17:43,06:18:17,R12,11
Red_R-2_RAIL_WD_UP,06:19:19,06:19:47,R11,12
Red_R-2_RAIL_WD_UP,06:20:55,06:21:23,R10,13
Red_R-2_RAIL_WD_UP,06:22:30,06:23:05,R09,14
Red_R-2_RAIL_WD_UP,06:24:40,06:25:06,R08,15
Red_R-2_RAIL_WD_UP,06:28:01,06:28:31,R07,16
Red_R-2_RAIL_WD_UP,06:29:46,06:30:17,R06,17
Red_R-2_RAIL_WD_UP,06:31:31,06:31:56,R05,18
Red_R-2_RAIL_WD_DN,06:00:00,06:00:00,R05,1
Red_R-2_RAIL_WD_DN,06:01:14,06:01:39,R06,2
Red_R-2_RAIL_WD_DN,06:02:54,06:03:25,R07,3
Red_R-2_RAIL_WD_DN,06:06:20,06:06:50,R08,4
Red_R-2_RAIL_WD_DN,06:08:25,06:08:51,R09,5
Red_R-2_RAIL_WD_DN,06:09:58,06:10:33,R10,6
Red_R-2_RAIL_WD_DN,06:11:41,06:12:09,R11,7
Red_R-2_RAIL_WD_DN,06:13:11,06:13:39,R12,8
Red_R-2_RAIL_WD_DN,06:14:39,06:15:13,R13,9
Red_R-2_RAIL_WD_DN,06:16:41,06:17:07,R14,10
Red_R-2_RAIL_WD_DN,06:18:59,06:19:25,R15,11
Red_R-2_RAIL_WD_DN,06:21:00,06:21:26,R16,12
Red_R-2_RAIL_WD_DN,06:23:00,06:23:26,R17,13
Red_R-2_RAIL_WD_DN,06:24:45,06:25:11,R18,14
Red_R-2_RAIL_WD_DN,06:26:14,06:26:40,R19,15
Red_R-2_RAIL_WD_DN,06:28:23,06:28:47,R20,16
Red_R-2_RAIL_WD_DN,06:30:02,06:30:25,R21,17
Red_R-2_RAIL_WD_DN,06:31:56,06:31:56,R22,18
Red_R-2_RAIL_HD_UP,06:00:00,06:00:00,R22,1
Red_R-2_RAIL_HD_UP,06:01:31,06:01:31,R21,2
Red_R-2_RAIL_HD_UP,06:02:46,06:03:09,R20,3
Red_R-2_RAIL_HD_UP,06:04:52,06:05:16,R19,4
Red_R-2_RAIL_HD_UP,06:06:19,06:06:45,R18,5
Red_R-2_RAIL_HD_UP,06:08:04,06:08:30,R17,6
Red_R-2_RAIL_HD_UP,06:10:04,06:10:30,R16,7
Red_R-2_RAIL_HD_UP,06:12:05,06:12:31,R15,8
Red_R-2_RAIL_HD_UP,06:14:23,06:14:49,R14,9
Red_R-2_RAIL_HD_UP,06:16:17,06:16:43,R13,10
Red_R-2_RAIL_HD_UP,06:17:43,06:18:17,R12,11
Red_R-2_RAIL_HD_UP,06:19:19,06:19:47,R11,12
Red_R-2_RAIL_HD_UP,06:20:55,06:21:23,R10,13
Red_R-2_RAIL_HD_UP,06:22:30,06:23:05,R09,14
Red_R-2_RAIL_HD_UP,06:24:40,06:25:06,R08,15
Red_R-2_RAIL_HD_UP,06:28:01,06:28:31,R07,16
Red_R-2_RAIL_HD_UP,06:29:46,06:30:17,R06,17
Red_R-2_RAIL_HD_UP,06:31:31,06:31:56,R05,18
Red_R-2_RAIL_HD_DN,06:00:00,06:00:00,R05,1
Red_R-2_RAIL_HD_DN,06:01:14,06:01:39,R06,2
Red_R-2_RAIL_HD_DN,06:02:54,06:03:25,R07,3
Red_R-2_RAIL_HD_DN,06:06:20,06:06:50,R08,4
Red_R-2_RAIL_HD_DN,06:08:25,06:08:51,R09,5
Red_R-2_RAIL_HD_DN,06:09:58,06:10:33,R10,6
Red_R-2_RAIL_HD_DN,06:11:41,06:12:09,R11,7
Red_R-2_RAIL_HD_DN,06:13:11,06:13:39,R12,8
Red_R-2_RAIL_HD_DN,06:14:39,06:15:13,R13,9
Red_R-2_RAIL_HD_DN,06:16:41,06:17:07,R14,10
Red_R-2_RAIL_HD_DN,06:18:59,06:19:25,R15,11
Red_R-2_RAIL_HD_DN,06:21:00,06:21:26,R16,12
Red_R-2_RAIL_HD_DN,06:23:00,06:23:26,R17,13
Red_R-2_RAIL_HD_DN,06:24:45,06:25:11,R18,14
Red_R-2_RAIL_HD_DN,06:26:14,06:26:40,R19,15
Red_R-2_RAIL_HD_DN,06:28:23,06:28:47,R20,16
Red_R-2_RAIL_HD_DN,06:30:02,06:30:25,R21,17
Red_R-2_RAIL_HD_DN,06:31:56,06:31:56,R22,18
BX_R-3_RAIL_WD_UP,06:00:00,06:00:00,R22,1
BX_R-3_RAIL_WD_UP,06:02:37,06:02:37,R22A,2
BX_R-3_RAIL_WD_DN,06:00:00,06:00:00,R22A,1
BX_R-3_RAIL_WD_DN,06:02:37,06:02:37,R22,2
BX_R-3_RAIL_HD_UP,06:00:00,06:00:00,R22,1
BX_R-3_RAIL_HD_UP,06:02:37,06:02:37,R22A,2
BX_R-3_RAIL_HD_DN,06:00:00,06:00:00,R22A,1
BX_R-3_RAIL_HD_DN,06:02:37,06:02:37,R22,2
Circular_Y-1_RAIL_WD_UP,06:00:00,06:00:00,Y20,1
Circular_Y-1_RAIL_WD_UP,06:02:15,06:02:15,Y19,2
Circular_Y-1_RAIL_WD_UP,06:03:50,06:04:13,Y18,3
Circular_Y-1_RAIL_WD_UP,06:06:36,06:07:11,Y17,4
Circular_Y-1_RAIL_WD_UP,06:10:22,06:10:47,Y16,5
Circular_Y-1_RAIL_WD_UP,06:13:20,06:14:00,Y15,6
Circular_Y-1_RAIL_WD_UP,06:15:51,06:16:16,Y14,7
Circular_Y-1_RAIL_WD_UP,06:17:28,06:17:53,Y13,8
Circular_Y-1_RAIL_WD_UP,06:19:37,06:20:02,Y12,9
Circular_Y-1_RAIL_WD_UP,06:23:16,06:23:41,Y11,10
Circular_Y-1_RAIL_WD_UP,06:25:05,06:25:40,Y10,11
Circular_Y-1_RAIL_WD_UP,06:26:59,06:27:24,Y09,12
Circular_Y-1_RAIL_WD_UP,06:29:15,06:29:38,Y08,13
Circular_Y-1_RAIL_WD_UP,06:32:03,06:32:26,Y07,14
Circular_Y-1_RAIL_WD_DN,06:00:00,06:00:00,Y07,1
Circular_Y-1_RAIL_WD_DN,06:02:25,06:02:48,Y08,2
Circular_Y-1_RAIL_WD_DN,06:04:39,06:05:02,Y09,3
Circular_Y-1_RAIL_WD_DN,06:06:21,06:06:46,Y10,4
Circular_Y-1_RAIL_WD_DN,06:08:10,06:08:45,Y11,5
Circular_Y-1_RAIL_WD_DN,06:11:59,06:12:24,Y12,6
Circular_Y-1_RAIL_WD_DN,06:14:08,06:14:33,Y13,7
Circular_Y-1_RAIL_WD_DN,06:15:45,06:16:10,Y14,8
Circular_Y-1_RAIL_WD_DN,06:18:01,06:18:26,Y15,9
Circular_Y-1_RAIL_WD_DN,06:20:59,06:21:39,Y16,10
Circular_Y-1_RAIL_WD_DN,06:24:50,06:25:15,Y17,11
Circular_Y-1_RAIL_WD_DN,06:27:38,06:28:13,Y18,12
Circular_Y-1_RAIL_WD_DN,06:29:48,06:30:11,Y19,13
Circular_Y-1_RAIL_WD_DN,06:32:26,06:32:26,Y20,14
Circular_Y-1_RAIL_HD_UP,06:00:00,06:00:00,Y20,1
Circular_Y-1_RAIL_HD_UP,06:02:15,06:02:15,Y19,2
Circular_Y-1_RAIL_HD_UP,06:03:50,06:04:13,Y18,3
Circular_Y-1_RAIL_HD_UP,06:06:36,06:07:11,Y17,4
Circular_Y-1_RAIL_HD_UP,06:10:22,06:10:47,Y16,5
Circular_Y-1_RAIL_HD_UP,06:13:20,06:14:00,Y15,6
Circular_Y-1_RAIL_HD_UP,06:15:51,06:16:16,Y14,7
Circular_Y-1_RAIL_HD_UP,06:17:28,06:17:53,Y13,8
Circular_Y-1_RAIL_HD_UP,06:19:37,06:20:02,Y12,9
Circular_Y-1_RAIL_HD_UP,06:23:16,06:23:41,Y11,10
Circular_Y-1_RAIL_HD_UP,06:25:05,06:25:40,Y10,11
Circular_Y-1_RAIL_HD_UP,06:26:59,06:27:24,Y09,12
Circular_Y-1_RAIL_HD_UP,06:29:15,06:29:38,Y08,13
Circular_Y-1_RAIL_HD_UP,06:32:03,06:32:26,Y07,14
Circular_Y-1_RAIL_HD_DN,06:00:00,06:00:00,Y07,1
Circular_Y-1_RAIL_HD_DN,06:02:25,06:02:48,Y08,2
Circular_Y-1_RAIL_HD_DN,06:04:39,06:05:02,Y09,3
Circular_Y-1_RAIL_HD_DN,06:06:21,06:06:46,Y10,4
Circular_Y-1_RAIL_HD_DN,06:08:10,06:08:45,Y11,5
Circular_Y-1_RAIL_HD_DN,06:11:59,06:12:24,Y12,6
Circular_Y-1_RAIL_HD_DN,06:14:08,06:14:33,Y13,7
Circular_Y-1_RAIL_HD_DN,06:15:45,06:16:10,Y14,8
Circular_Y-1_RAIL_HD_DN,06:18:01,06:18:26,Y15,9
Circular_Y-1_RAIL_HD_DN,06:20:59,06:21:39,Y16,10
Circular_Y-1_RAIL_HD_DN,06:24:50,06:25:15,Y17,11
Circular_Y-1_RAIL_HD_DN,06:27:38,06:28:13,Y18,12
Circular_Y-1_RAIL_HD_DN,06:29:48,06:30:11,Y19,13
Circular_Y-1_RAIL_HD_DN,06:32:26,06:32:26,Y20,14
